,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s1488633777,1488633777,도우미미용실,1,1,1
1,s11676362,11676362,장윤경헤어,1,1,1
2,s35372400,35372400,알레이 용산점,1,1,1
3,s1025438386,1025438386,소피아 헤어,1,1,1
4,s20942956,20942956,명동미용실,1,1,1
5,s1310346818,1310346818,계림미용실,1,1,1
6,s1251977335,1251977335,다이아나헤어샾,1,1,1
7,s20927694,20927694,태양미용실,1,1,1
8,s1101112530,1101112530,은혜미용타운,1,1,1
9,s1780566256,1780566256,주쌀롱,1,1,1
10,s1958056989,1958056989,헤어아르떼,1,1,1
11,s250018126,250018126,리안헤어 신풍점,1,1,1
12,s1119686906,1119686906,JJ헤어,1,1,1
13,s1676134141,1676134141,유니다,1,1,1
14,s1818477751,1818477751,두다헤어,1,1,1
15,s1018088482,1018088482,허준 미용실,1,1,1
16,s1805089744,1805089744,SSUM 헤어,1,1,1
17,s20634579,20634579,제이헤어샵,1,1,1
18,s1009905052,1009905052,바른헤어,1,1,1
19,s1442676024,1442676024,끌림미용실,1,1,1
20,s18671556,18671556,머리하기좋은날,1,1,1
21,s1725610155,1725610155,사랑방미용실,1,1,1
22,s1243893252,1243893252,선헤어샵,1,1,1
23,s20845400,20845400,뷰티메이커스헤어살롱 신도림점,1,1,1
24,s1672175188,1672175188,민혜영미용실,1,1,1
25,s1545869385,1545869385,순헤어,1,1,1
26,s1117931782,1117931782,살롱드비 문래점,1,1,1
27,s1823010840,1823010840,써니헤어,1,1,1
28,s12047326,12047326,띠아모헤어,1,1,1
29,s1341611850,1341611850,바나나헤어,1,1,1
30,s1259317949,1259317949,헤어 20j,1,1,1
31,s18599940,18599940,씨씨헤어클럽,1,1,1
32,s31234574,31234574,아우라K,1,1,1
33,s20458373,20458373,안혜경미용실,1,1,1
34,s31549555,31549555,헤어포유 이태원점,1,1,1
35,s1277326128,1277326128,뷔헤어샵,1,1,1
36,s20872774,20872774,윤재헤어,1,1,1
37,s18677134,18677134,유한미용실,1,1,1
38,s1466479496,1466479496,이현헤어아트,1,1,1
39,s20861349,20861349,정미용실,1,1,1
40,s1781948596,1781948596,상상헤어,1,1,1
41,s1724867503,1724867503,일구헤어,1,1,1
42,s1486293420,1486293420,헤어톡톡,1,1,1
43,s1988773107,1988773107,스타일맨 헤어,1,1,1
44,s20903385,20903385,맨투맨증산점,1,1,1
45,s1136327160,1136327160,다미헤어,1,1,1
46,s1238919665,1238919665,은헤어,1,1,1
47,s18169965,18169965,배정머리방,1,1,1
48,s20880694,20880694,가연헤어샵,1,1,1
49,s18687760,18687760,김지현헤어마술사,1,1,1
50,s20884153,20884153,헤어스케치,1,1,1
51,s20922542,20922542,장수미용실,1,1,1
52,s1060041345,1060041345,영헤어샵,1,1,1
53,s31393919,31393919,헤어스튜디오공감,1,1,1
54,s20918736,20918736,가람헤어아트,1,1,1
55,s1018627154,1018627154,성심미용실,1,1,1
56,s20911229,20911229,화려한외출준비미용실,1,1,1
57,s20868900,20868900,수정미용실,1,1,1
58,s1737000162,1737000162,티는아이미용실,1,1,1
59,s1033295355,1033295355,스칼렛 헤어살롱,1,1,1
60,s20922222,20922222,머리치장,1,1,1
61,s1844540938,1844540938,윤헤어,1,1,1
62,s1837656365,1837656365,Nue,1,1,1
63,s1376479605,1376479605,어반그라운드헤어 이촌역점,1,1,1
