,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s1460468385,1460468385,희정헤어,1.0,1.0,1.0
1,s1664248943,1664248943,지지헤어,1.0,1.0,1.0
2,s1413601097,1413601097,보니헤어,1.0,1.0,1.0
3,s1852573303,1852573303,티아라헤어,1.0,1.0,1.0
4,s1930630640,1930630640,쿨헤어,1.0,1.0,1.0
5,s10983326,10983326,정정원 헤어 룩,1.0,1.0,1.0
6,s1720586366,1720586366,H&J 헤어살롱,1.0,1.0,1.0
7,s1939741934,1939741934,아무무붙임머리,1.0,1.0,1.0
8,s1023664809,1023664809,이훈헤어 선릉점,1.0,1.0,1.0
9,s1758029924,1758029924,헬로우컷 세곡점,1.0,1.0,1.0
10,s1006702321,1006702321,민앤루시헤어,1.0,1.0,1.0
11,s1403876610,1403876610,태후사랑고척본점,1.0,1.0,1.0
12,s1486527082,1486527082,감동헤어,1.0,1.0,1.0
13,s1455642061,1455642061,오땡큐,1.0,1.0,1.0
14,s1445299338,1445299338,보이스클럽,1.0,1.0,1.0
15,s1673344874,1673344874,살롱드미가,1.0,1.0,1.0
16,s1005938511,1005938511,마라조,1.0,1.0,1.0
17,s20925635,20925635,베누스헤어,1.0,1.0,1.0
18,s1173581208,1173581208,안나헤어샵,1.0,1.0,1.0
19,s1139068549,1139068549,공감헤어,1.0,1.0,1.0
20,s20884002,20884002,코코헤어,1.0,1.0,1.0
21,s1370634986,1370634986,나무헤어,1.0,1.0,1.0
22,s38003585,38003585,이화헤어,1.0,1.0,1.0
23,s38259203,38259203,w헤어,1.0,1.0,1.0
24,s1587798022,1587798022,다소니헤어,1.0,1.0,1.0
25,s1428284759,1428284759,에스더헤어,1.0,1.0,1.0
26,s1138329572,1138329572,진헤어샾,1.0,1.0,1.0
27,s1128641636,1128641636,친환경머리염색,1.0,1.0,1.0
28,s1097049943,1097049943,란헤어,1.0,1.0,1.0
29,s1801787426,1801787426,헤어피플,,,
30,s1899562012,1899562012,무지개미용실,1.0,1.0,1.0
31,s1878075185,1878075185,김미장원,1.0,1.0,1.0
32,s1798459312,1798459312,바이젬마헤어,1.0,1.0,1.0
33,s1020264451,1020264451,주헤어샵,1.0,1.0,1.0
34,s1388848012,1388848012,미자르헤어,1.0,1.0,1.0
35,s18898871,18898871,현헤어스케치,1.0,1.0,1.0
36,s1162522052,1162522052,사랑미용실,1.0,1.0,1.0
37,s1595988501,1595988501,영헤어,1.0,1.0,1.0
38,s441182733,441182733,스타일헤어,1.0,1.0,1.0
39,s37642636,37642636,모드니헤어,1.0,1.0,1.0
40,s1790622423,1790622423,더헤어,1.0,1.0,1.0
41,s1522568273,1522568273,더헤어,1.0,1.0,1.0
42,s1712931357,1712931357,카리스,1.0,1.0,1.0
43,s37923683,37923683,민헤어,1.0,1.0,1.0
44,s20880203,20880203,케이헤어,1.0,1.0,1.0
45,s1264219888,1264219888,까꼬샵,1.0,1.0,1.0
46,s37943721,37943721,헤어바이헤이,1.0,1.0,1.0
47,s37402758,37402758,단미&그린비헤어,1.0,1.0,1.0
48,s1537418512,1537418512,포맨,1.0,1.0,1.0
49,s1107730304,1107730304,나윤헤어,1.0,1.0,1.0
50,s34356565,34356565,댕기헤어,1.0,1.0,1.0
51,s1744752524,1744752524,비즈헤어,1.0,1.0,1.0
52,s1030392831,1030392831,태후사랑 개봉1호점,1.0,1.0,1.0
53,s1809999761,1809999761,한은혜 미용실,1.0,1.0,1.0
54,s1101339448,1101339448,줄리헤어,1.0,1.0,1.0
55,s1840501619,1840501619,Hair by 윤,1.0,1.0,1.0
56,s1869304437,1869304437,까치미용실,1.0,1.0,1.0
57,s1777787456,1777787456,샤방샤방헤어샵,1.0,1.0,1.0
58,s33625535,33625535,까미헤어,1.0,1.0,1.0
59,s1983586710,1983586710,클로버헤어,1.0,1.0,1.0
60,s37822609,37822609,참빛머리결,1.0,1.0,1.0
61,s35044891,35044891,바니헤어,1.0,1.0,1.0
62,s20910432,20910432,홍미애꾸미지오,1.0,1.0,1.0
63,s1231253345,1231253345,어썸제이헤어,1.0,1.0,1.0
64,s20933249,20933249,헤어포인트,1.0,1.0,1.0
65,s36005239,36005239,천인미용실,1.0,1.0,1.0
66,s1684782828,1684782828,아우라헤어,1.0,1.0,1.0
67,s1055970752,1055970752,힐링헤어,1.0,1.0,1.0
68,s20902772,20902772,북경미용실,1.0,1.0,1.0
69,s36526166,36526166,린헤어,1.0,1.0,1.0
70,s19996756,19996756,헤어이마쥬,1.0,1.0,1.0
71,s1125754052,1125754052,우수연헤어샵 고척점,1.0,1.0,1.0
72,s36005240,36005240,지연헤어샵,1.0,1.0,1.0
73,s1867556073,1867556073,헤어이즈,1.0,1.0,1.0
74,s30805739,30805739,최지혜헤어story,1.0,1.0,1.0
75,s36417028,36417028,아이유헤어,1.0,1.0,1.0
76,s38557663,38557663,나이스가이 구일점,1.0,1.0,1.0
77,s1128700973,1128700973,길인미용실,1.0,1.0,1.0
78,s34357545,34357545,미헤어라인,1.0,1.0,1.0
79,s32278258,32278258,현s 헤어,1.0,1.0,1.0
80,s35840337,35840337,이슈헤어,1.0,1.0,1.0
81,s37429877,37429877,연헤어,1.0,1.0,1.0
82,s621252656,621252656,장화홍련헤어샵,1.0,1.0,1.0
83,s1139803013,1139803013,이훈plan오류,1.0,1.0,1.0
84,s1290296884,1290296884,가위소리,1.0,1.0,1.0
85,s1371457542,1371457542,헤어파크,1.0,1.0,1.0
86,s20849299,20849299,미짱헤어,1.0,1.0,1.0
87,s20852859,20852859,김영애헤어포인트,1.0,1.0,1.0
88,s18490228,18490228,미앤미,1.0,1.0,1.0
89,s1546177512,1546177512,이지율뷰티,1.0,1.0,1.0
90,s1446419029,1446419029,레드헤어쿨 고척점,1.0,1.0,1.0
91,s1242424007,1242424007,미담헤어,1.0,1.0,1.0
92,s1048812602,1048812602,헤어핏,1.0,1.0,1.0
93,s37792696,37792696,토토헤어 온수점,1.0,1.0,1.0
94,s1870019131,1870019131,지민헤어,1.0,1.0,1.0
95,s1850105040,1850105040,코코헤어,1.0,1.0,1.0
96,s1946420197,1946420197,힐링헤어,1.0,1.0,1.0
97,s36868352,36868352,이훈ALL30000미용실 구로역점,1.0,1.0,1.0
