,store_id,store_id_only_num,store_name,booking,receipt,blog
0,k1187387603,1187387603,헤어갤러리,,,
1,s1734894436,1734894436,리오헤어샵,1.0,1.0,1.0
2,s1616751250,1616751250,하희현HAIR,1.0,1.0,1.0
3,s20909817,20909817,엔젤헤어,1.0,1.0,1.0
4,s1145313075,1145313075,소원미용실,1.0,1.0,1.0
5,s18327045,18327045,유스헤어,1.0,1.0,1.0
6,s19500462,19500462,강임헤어,1.0,1.0,1.0
7,s20928629,20928629,김민정헤어샵,1.0,1.0,1.0
8,s36303276,36303276,제이맨,1.0,1.0,1.0
9,s18951323,18951323,미&끼,1.0,1.0,1.0
10,s18382346,18382346,함나리헤어트랜드,1.0,1.0,1.0
11,s20848457,20848457,박미선헤어아트,1.0,1.0,1.0
12,s13151762,13151762,헤어메카,1.0,1.0,1.0
13,s20863799,20863799,헤어체인지,1.0,1.0,1.0
14,s1142048041,1142048041,타미,1.0,1.0,1.0
15,s38673603,38673603,헤어스토리 마벨,1.0,1.0,1.0
16,s32096196,32096196,홍성희헤어스페이스,1.0,1.0,1.0
17,s20913539,20913539,머리이야기,1.0,1.0,1.0
18,s1804587619,1804587619,아르또 헤어,1.0,1.0,1.0
19,s20824780,20824780,나두헤어,1.0,1.0,1.0
20,s18937109,18937109,조희미용실,1.0,1.0,1.0
21,s1906568695,1906568695,손영헤어샵,1.0,1.0,1.0
22,s20940013,20940013,김민재헤어클리닉,1.0,1.0,1.0
23,s20928664,20928664,열린미용실,1.0,1.0,1.0
24,s1289168022,1289168022,헤어터치,1.0,1.0,1.0
25,s20932384,20932384,솔담헤어,1.0,1.0,1.0
26,s1743339790,1743339790,보보헤어,1.0,1.0,1.0
27,s20855927,20855927,노랑머리앤,1.0,1.0,1.0
28,s1038068695,1038068695,진헤어스케치,1.0,1.0,1.0
29,s21892825,21892825,화려한외출,1.0,1.0,1.0
30,s1505054577,1505054577,외출준비미용실,1.0,1.0,1.0
31,s1036441268,1036441268,사과나무미용실,1.0,1.0,1.0
32,s19480237,19480237,여우미가,1.0,1.0,1.0
33,s20863811,20863811,샹스헤어플랜,1.0,1.0,1.0
34,s20863717,20863717,모던헤어,1.0,1.0,1.0
35,s18404281,18404281,B&B헤어,1.0,1.0,1.0
36,s19569734,19569734,꾸미지오미용실,1.0,1.0,1.0
37,s20824970,20824970,꾸미지오헤어,1.0,1.0,1.0
38,s20913546,20913546,헤어닥터,1.0,1.0,1.0
39,s20924782,20924782,엘르헤어,1.0,1.0,1.0
40,s37072392,37072392,m살롱헤어,1.0,1.0,1.0
41,s33238760,33238760,쉬스토리,1.0,1.0,1.0
42,s1731587426,1731587426,금성헤어,1.0,1.0,1.0
43,s20832900,20832900,비타민헤어,1.0,1.0,1.0
44,s18334133,18334133,가위손헤어센스,1.0,1.0,1.0
45,s20913476,20913476,헤어플러스,1.0,1.0,1.0
