,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s20831241,20831241,정훈미용실,1,1,1
1,s20873761,20873761,티타니헤어센스,1,1,1
2,s991927870,991927870,칩꾸아프 이수점,1,1,1
3,s20896883,20896883,헤어제니스,1,1,1
4,s19462461,19462461,수헤어,1,1,1
5,s1066715857,1066715857,모드니헤어,1,1,1
6,s18723744,18723744,윤스헤어샵,1,1,1
7,s18723279,18723279,헤어365,1,1,1
8,s13156668,13156668,금단헤어,1,1,1
9,s18706099,18706099,소현헤어,1,1,1
10,s1529674975,1529674975,원헤어샵,1,1,1
11,s20919666,20919666,진희헤어갤러리,1,1,1
12,s20930170,20930170,가위소리헤어샵,1,1,1
13,s20923513,20923513,엘가모헤어,1,1,1
14,s13156820,13156820,뉴그랜드헤어샵,1,1,1
15,s20885449,20885449,샤인헤어,1,1,1
16,s1962454802,1962454802,에일린헤어,1,1,1
17,s1362564124,1362564124,하경혜헤어스토리,1,1,1
18,s19026260,19026260,지윤헤어아트,1,1,1
19,s20841955,20841955,헤어아트,1,1,1
20,s20889152,20889152,댕기헤어클럽,1,1,1
21,s21413307,21413307,참아름다움 헤어살롱,1,1,1
22,s684740231,684740231,김세희헤어,1,1,1
23,s1102403159,1102403159,샤닐헤어,1,1,1
24,s20831413,20831413,한성헤어샵,1,1,1
25,s18118586,18118586,뷰티오즈,1,1,1
26,s20915956,20915956,새로와헤어라인,1,1,1
27,s20842859,20842859,한아름헤어,1,1,1
28,s1759827754,1759827754,진헤어샾,1,1,1
29,s11485981,11485981,머리못하는집 사당점,1,1,1
30,s21002912,21002912,브니엘,1,1,1
31,s20899805,20899805,김주연헤어,1,1,1
32,s18708059,18708059,테라헤어샾,1,1,1
33,s1291751151,1291751151,김미숙헤어컬렉션,1,1,1
34,s1572479936,1572479936,이수in헤어,1,1,1
35,s20853590,20853590,이영주헤어,1,1,1
36,s1158020967,1158020967,이수헤어,1,1,1
37,s1262388068,1262388068,미용고수클럽,1,1,1
38,s18583347,18583347,하트원미용실,1,1,1
39,s18723332,18723332,최윤경헤어매직,1,1,1
40,s1436947848,1436947848,수지미용실,1,1,1
41,s18729856,18729856,스마일헤어샵,1,1,1
42,s1702575487,1702575487,탑헤어스케치,1,1,1
43,s1452402925,1452402925,오케이미용실,1,1,1
44,s18099924,18099924,변영미헤어샵,1,1,1
45,k18099921,18099921,향미용실,1,1,1
46,s1801357595,1801357595,스페셜제이,1,1,1
47,s1791328981,1791328981,귀빈미용타운,1,1,1
48,s1819901039,1819901039,코디헤어,1,1,1
49,s1845135587,1845135587,버블헤어샵,1,1,1
50,s1959174310,1959174310,꽃샘헤어클럽,1,1,1
51,s18855583,18855583,규비헤어샾,1,1,1
52,s20938558,20938558,박순자미용실,1,1,1
53,s20845951,20845951,바이준,1,1,1
54,s18045480,18045480,리안헤어 제기점,1,1,1
55,s20900492,20900492,성희헤어라인,1,1,1
56,s13153083,13153083,비오헤어갤러리,1,1,1
57,s1159857097,1159857097,태후사랑 연희점,1,1,1
58,s1201605117,1201605117,SS1 HAIR,1,1,1
59,s1053486313,1053486313,씨밀레헤어,1,1,1
60,s1959687744,1959687744,박미진헤어,1,1,1
61,s1731140255,1731140255,토마토헤어,1,1,1
62,s1049390320,1049390320,다영헤어,1,1,1
63,s1364590073,1364590073,S감성헤어성북점,1,1,1
64,s38419564,38419564,성북동헤어살롱,1,1,1
65,s1976831112,1976831112,하나헤어샵,1,1,1
66,s20859053,20859053,헤어플레임,1,1,1
67,s19412445,19412445,쿨헤어라인,1,1,1
68,s19743695,19743695,W헤어,1,1,1
69,s1882513596,1882513596,윤지헤어,1,1,1
70,s1126252247,1126252247,태후사랑미용실,1,1,1
71,s1825790664,1825790664,아우라헤어,1,1,1
72,s1644618434,1644618434,S헤어,1,1,1
73,s1691406055,1691406055,다인헤어살롱,1,1,1
74,s34350640,34350640,러블리헤어,1,1,1
75,s1890332372,1890332372,도로시헤어,1,1,1
76,s1226206297,1226206297,최연정헤어,1,1,1
77,s1024124075,1024124075,우리동네미용실,1,1,1
78,s1525621447,1525621447,간디헤어,1,1,1
79,s1912885752,1912885752,엠헤어,1,1,1
80,s1622475451,1622475451,제이헤어,1,1,1
81,s1444757856,1444757856,뮤헤어,1,1,1
82,s1970693036,1970693036,머리사랑,1,1,1
83,s20874357,20874357,아띠미장,1,1,1
84,s37439497,37439497,더스타일나비,1,1,1
85,s20866794,20866794,보림헤어,1,1,1
86,s1589340135,1589340135,피망미용실,1,1,1
87,s1366509253,1366509253,박현정헤어요술쟁이,1,1,1
88,s1950308743,1950308743,은미용실,1,1,1
89,s20870720,20870720,단발머리,1,1,1
90,s1323149121,1323149121,단발머리,1,1,1
91,s20831936,20831936,해피헤어샵,1,1,1
92,s21105893,21105893,아코리스헤어드레싱,1,1,1
93,s20939273,20939273,미강헤어,1,1,1
94,s1627654728,1627654728,미랑헤어,1,1,1
95,s20866761,20866761,온유헤어,1,1,1
96,s18901441,18901441,김명숙헤어숍,1,1,1
97,s20924097,20924097,써니헤어,1,1,1
98,s1393823517,1393823517,주여니헤어,1,1,1
99,s1087391998,1087391998,헤어라인,1,1,1
100,s20607980,20607980,미가헤어,1,1,1
101,s1991173437,1991173437,루쓰헤어,1,1,1
102,s37811686,37811686,칼라비 헤어,1,1,1
103,s37343081,37343081,세인헤어,1,1,1
104,s735926619,735926619,사이리즘헤어 동덕여대점,1,1,1
105,s1034246012,1034246012,강민경헤어샵,1,1,1
106,s36655409,36655409,hhair,1,1,1
107,s1625878389,1625878389,코코살롱,1,1,1
108,s37606766,37606766,권때아쟝,1,1,1
109,s1480043616,1480043616,골드헤어,1,1,1
110,s1310486819,1310486819,헤어코코,1,1,1
111,s1769195705,1769195705,아프리카헤어,1,1,1
112,s36160719,36160719,쉐르헤어살롱,1,1,1
113,s1304137314,1304137314,천연염색방,1,1,1
114,s36444608,36444608,디자인에이플러스헤어살롱,1,1,1
115,s1485658985,1485658985,옻안타는천연연색 보문점,1,1,1
116,s1923193687,1923193687,더끌림헤어,1,1,1
117,s37411834,37411834,언니네살롱,1,1,1
118,s1051144905,1051144905,수헤어,1,1,1
119,s1063645764,1063645764,헤어담,1,1,1
120,s18273551,18273551,까까머리헤어샵,1,1,1
121,s36513433,36513433,1976's HAIR SALON,1,1,1
122,s1249190313,1249190313,쎄이염색샵,1,1,1
123,s1731182073,1731182073,더뷰티샵블루,1,1,1
124,s1014661355,1014661355,라움헤어,1,1,1
125,s36211566,36211566,비제이헤어,1,1,1
126,s157705908,157705908,루이치헤어,1,1,1
127,s1955009080,1955009080,카라미용실,1,1,1
128,s18233536,18233536,고경희헤어살롱,1,1,1
129,s32772897,32772897,리오헤어,1,1,1
130,s34351814,34351814,이지헤어,1,1,1
131,s527093446,527093446,Hair&Yu,1,1,1
132,s20931764,20931764,HJ헤어,1,1,1
133,s34351919,34351919,예손헤어샵,1,1,1
134,s37918680,37918680,별난머리헤어살롱,1,1,1
135,s37918677,37918677,더순수헤어,1,1,1
136,s1631616886,1631616886,헤어맨,1,1,1
137,s35413047,35413047,Plan Hair,1,1,1
138,s1420269380,1420269380,바비헤어,1,1,1
139,s1547194785,1547194785,닥터고져스헤어,1,1,1
140,s18273555,18273555,댕기머리미용실,1,1,1
141,s37759893,37759893,최헤어디자인연구소,1,1,1
142,s34484777,34484777,잘헤어,1,1,1
143,s34401817,34401817,여우머리,1,1,1
