,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s21086238,21086238,블링블링뷰티샵,1,1,1
1,s11858693,11858693,바비헤어,1,1,1
2,s18817210,18817210,손끝차이,1,1,1
3,s20596750,20596750,바버스,1,1,1
4,s20942756,20942756,파라다이스,1,1,1
5,s1498788228,1498788228,슈풍크헤어,1,1,1
6,s37849674,37849674,헤어존,1,1,1
7,s1746730763,1746730763,궁전헤어뱅크,1,1,1
8,s20912380,20912380,오드리헵번,1,1,1
9,s1452689674,1452689674,HAARE,1,1,1
10,k18449649,18449649,토모토모,1,1,1
11,s33158415,33158415,아이노헤어,1,1,1
12,s32262299,32262299,신혜리헤어스타,1,1,1
13,s1739188050,1739188050,오늘염색헤어,1,1,1
14,s20635272,20635272,GAYEON,1,1,1
15,s771987955,771987955,박찬순헤어,1,1,1
16,s18431102,18431102,선헤어라인,1,1,1
17,s20872568,20872568,RoRoHair,1,1,1
18,s12910904,12910904,1퍼센트헤어팀,1,1,1
19,s18421421,18421421,로로헤어,1,1,1
20,s1036298019,1036298019,정혜선헤어샵,1,1,1
21,s1662650826,1662650826,장미정헤어아트,1,1,1
22,s20857022,20857022,헤어아트,1,1,1
23,s18927581,18927581,이보미헤어,1,1,1
24,s1919747468,1919747468,아르보떼,1,1,1
25,s1830075632,1830075632,와이제이헤어살롱,1,1,1
26,s1640126777,1640126777,레니오헤어,1,1,1
27,s20841596,20841596,까끄레머리방,1,1,1
28,s18434902,18434902,버르장머리,1,1,1
29,s18440063,18440063,신트리미용실,1,1,1
30,s1580861411,1580861411,헤어피플 신트리점,1,1,1
31,s31248808,31248808,샬롬헤어숍,1,1,1
32,s20856914,20856914,잔디헤어아트,1,1,1
33,s20857195,20857195,수미현미용실,1,1,1
34,s18434636,18434636,헤어창고,1,1,1
35,s36812432,36812432,알레이샤론헤어,1,1,1
36,s20903148,20903148,멋모아헤어샵,1,1,1
37,s1068349160,1068349160,머리사랑,1,1,1
38,s1430222843,1430222843,꽃샘헤어,1,1,1
39,s19419776,19419776,신세대미용실,1,1,1
40,s1565860939,1565860939,아지트헤어,1,1,1
41,s20888129,20888129,박현옥헤어샵,1,1,1
42,s20899511,20899511,이지선미용실,1,1,1
43,s20902858,20902858,신정미래미용실,1,1,1
44,s32056080,32056080,예쁜머리만들기,1,1,1
45,s20899560,20899560,사랑의미용실,1,1,1
46,s20861085,20861085,권미용실,1,1,1
47,s18437805,18437805,새서울헤어클럽,1,1,1
