,store_id,store_name,original_index,blog_tab
0,31905815,박승철헤어스투디오 가산역2호점,473,https://m.place.naver.com/hairshop/31905815/review/ugc
1,1522616726,리안헤어 문배리첸시아점,516,https://m.place.naver.com/hairshop/1522616726/review/ugc
2,34666096,살롱에이 목동2호점,608,https://m.place.naver.com/hairshop/34666096/review/ugc
3,36823352,제오헤어 천호점,631,https://m.place.naver.com/hairshop/36823352/review/ugc
4,37213263,준오헤어 수유역점,669,https://m.place.naver.com/hairshop/37213263/review/ugc
5,36868273,이진헤어 대림역점,706,https://m.place.naver.com/hairshop/36868273/review/ugc
6,1963580655,로뎀나무숲헤어샵,727,https://m.place.naver.com/hairshop/1963580655/review/ugc
7,1514870692,로브 디자인 살롱,732,https://m.place.naver.com/hairshop/1514870692/review/ugc
