,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s35142122,35142122,조기행헤어,1,1,1
1,s1883431777,1883431777,미사랑,1,1,1
2,s20920218,20920218,옥천미용실,1,1,1
3,s1400610180,1400610180,헤어갤러리,1,1,1
4,s1862052744,1862052744,리헤어칼라,1,1,1
5,s20893691,20893691,헤어센스,1,1,1
6,s33692039,33692039,성희비비헤어샵,1,1,1
7,s1714599179,1714599179,이지연머리방,1,1,1
8,s20859241,20859241,에디헤어,1,1,1
9,s18139138,18139138,은조미용실,1,1,1
10,s20889988,20889988,씨씨헤어샵,1,1,1
11,s11730322,11730322,블루클럽 한남동점,1,1,1
12,s1112436916,1112436916,뷰티헤어센스,1,1,1
13,s12024691,12024691,프리마헤어,1,1,1
14,s1196389620,1196389620,아리사미용실,1,1,1
15,s18726043,18726043,김유경미용실,1,1,1
16,s20908756,20908756,라임헤어라이프,1,1,1
17,s81970484,81970484,애슐리헤어,1,1,1
18,s13550698,13550698,Jays Hairdressing,1,1,1
19,s1806950811,1806950811,블리스풀 바버샵,1,1,1
20,s1472778906,1472778906,모브살롱,1,1,1
21,s1101447921,1101447921,특별한 감성,1,1,1
22,s20897438,20897438,조림미용실,1,1,1
23,s56172564,56172564,jooshop hair,1,1,1
24,s756952057,756952057,예작헤어,1,1,1
25,s20939530,20939530,180도헤어,1,1,1
26,s20822387,20822387,유헤어라인,1,1,1
27,s1096717126,1096717126,주주헤어클럽,1,1,1
28,s1580968366,1580968366,컷트잘하는미용실,1,1,1
29,s11834705,11834705,패밀리헤어샵,1,1,1
30,s20931890,20931890,수정헤어샵,1,1,1
31,s20458373,20458373,안혜경미용실,1,1,1
32,s18193434,18193434,현아미용실,1,1,1
33,s31549555,31549555,헤어포유 이태원점,1,1,1
34,s38328106,38328106,우미해s헤어샵,1,1,1
35,s1807723648,1807723648,헤어센스,1,1,1
36,s20927748,20927748,인헤어클럽,1,1,1
37,s1512538181,1512538181,SM 헤어,1,1,1
38,s20931509,20931509,컷트클럽,1,1,1
39,s11730320,11730320,블루클럽 용산점,1,1,1
40,s37765370,37765370,준헤어샵,1,1,1
41,s20874676,20874676,진헤어샵,1,1,1
42,s13451853,13451853,보그01헤어,1,1,1
43,s18714437,18714437,더끌림,1,1,1
44,s1879093217,1879093217,헤어엘리,1,1,1
45,s1752636389,1752636389,큐티풀헤어,1,1,1
46,s1584889599,1584889599,낭띠헤어,1,1,1
47,s20916432,20916432,SW머리방,1,1,1
48,s1048682701,1048682701,컷트클럽,1,1,1
49,s11730291,11730291,블루클럽 남영동점,1,1,1
50,s19417736,19417736,샬롬미용실,1,1,1
51,s1911171432,1911171432,임마누엘 뷰티살롱,1,1,1
52,s18149380,18149380,이광용헤어,1,1,1
53,s18733766,18733766,깍끌레헤어샵,1,1,1
54,s20878356,20878356,주노헤어샵,1,1,1
55,s33510804,33510804,로즈헤어,1,1,1
56,s20924050,20924050,밈미용실,1,1,1
57,s20943197,20943197,헤어까미,1,1,1
58,s20870469,20870469,미니미용실,1,1,1
59,s1911329799,1911329799,케이의미장원,1,1,1
60,s1771897277,1771897277,정우헤어,1,1,1
61,s18127254,18127254,예민헤어아트,1,1,1
62,s1629641492,1629641492,믿음헤어라인,1,1,1
63,s1712440429,1712440429,믿음헤어라인,1,1,1
64,s34458465,34458465,빌라지오헤어,1,1,1
65,s20920462,20920462,이지헤어,1,1,1
66,s1029078291,1029078291,미희헤어샵,1,1,1
67,s1066808816,1066808816,상록수헤어샵,1,1,1
68,s20893813,20893813,석은숙헤어아트,1,1,1
69,s34540453,34540453,은지노헤어,1,1,1
70,s18734172,18734172,안혜경헤어쉬멩,1,1,1
71,s1037283975,1037283975,하루스타일,1,1,1
72,s1004387540,1004387540,토리헤어 은평뉴타운점,1,1,1
73,s37895225,37895225,스타일리스트,1,1,1
74,s60342763,60342763,더스타일헤어,1,1,1
75,s38705073,38705073,살롱후바,1,1,1
76,s18714321,18714321,세븐헤어샵,1,1,1
77,s20901597,20901597,바버샵&헤어살롱,1,1,1
78,s37822826,37822826,너희가찾던미용실,1,1,1
79,s38304972,38304972,jp hair,1,1,1
80,s11694583,11694583,리 헤어아트,1,1,1
81,s1990036314,1990036314,귀빈미용실,1,1,1
82,s17925156,17925156,우성미용실,1,1,1
83,s17967204,17967204,현대미용실,1,1,1
84,s20871253,20871253,이영원헤어,1,1,1
85,s20643267,20643267,붐헤어,1,1,1
86,s1717650956,1717650956,다인헤어,1,1,1
87,s1999987439,1999987439,퍼블릭헤어,1,1,1
88,s20355142,20355142,기분좋은날,1,1,1
89,s1766126183,1766126183,륜경헤어,1,1,1
90,s19017416,19017416,정헤어스케치,1,1,1
91,s1290768736,1290768736,해와달미용실,1,1,1
92,s19011677,19011677,행운헤어,1,1,1
93,s20851791,20851791,민지헤어샵,1,1,1
94,s20840132,20840132,진화미용실,1,1,1
95,s20886806,20886806,이승은헤어,1,1,1
96,s1527613414,1527613414,모두다헤어살롱 대방점,1,1,1
97,s20939789,20939789,미다듬미용실,1,1,1
98,s20633821,20633821,컷트맨보라매역점,1,1,1
99,s1914227658,1914227658,미소헤어,1,1,1
100,s20851895,20851895,크로바미용실,1,1,1
101,s20625106,20625106,온누리헤어숍,1,1,1
102,s1748691947,1748691947,오땡큐 대림동점,1,1,1
103,s20905610,20905610,헤어짱,1,1,1
104,s20840175,20840175,뽀끌래짜를래,1,1,1
105,s19419166,19419166,수경미용실,1,1,1
106,s20638243,20638243,드림헤어플러스,1,1,1
107,s20863278,20863278,유성미용실,1,1,1
108,s20828673,20828673,헤어스테이지,1,1,1
109,s20832521,20832521,희미용실,1,1,1
110,s18604264,18604264,박신자미용실,1,1,1
111,s19012052,19012052,오페라미용실,1,1,1
112,s20628167,20628167,하나미용실,1,1,1
113,s19012310,19012310,하나헤어,1,1,1
114,s20890357,20890357,파랑새미용실,1,1,1
115,s18684483,18684483,늘봄미용실,1,1,1
116,s1693528319,1693528319,헤어클릭,1,1,1
117,s1066370820,1066370820,늘봄헤어,1,1,1
118,s37122965,37122965,늘봄헤어,1,1,1
119,s19013925,19013925,나비헤어,1,1,1
120,s18564069,18564069,이철웅헤어커커,1,1,1
121,s1825244294,1825244294,리오헤어,1,1,1
