,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s20856965,20856965,양미경헤어라인,1,1,1
1,s19996756,19996756,헤어이마쥬,1,1,1
2,s20856834,20856834,유진헤어,1,1,1
3,s20918066,20918066,서림미용실,1,1,1
4,s20933317,20933317,엘림미용실,1,1,1
5,s1607861471,1607861471,스마일헤어샵,1,1,1
6,s1903582367,1903582367,신데렐라미용실,1,1,1
7,s18463698,18463698,미즈헤어샵,1,1,1
8,s1472517334,1472517334,헤어톡,1,1,1
9,s36740487,36740487,쉬크헤어살롱,1,1,1
10,s1029239360,1029239360,쉬크헤어,1,1,1
11,s20833563,20833563,센스헤어,1,1,1
12,s1954187510,1954187510,고영민헤어,1,1,1
13,s1848455903,1848455903,정쌤헤어,1,1,1
14,s1531437370,1531437370,사자머리,1,1,1
15,s990066824,990066824,세라헤어샵,1,1,1
16,s20918086,20918086,헤어홀릭,1,1,1
17,s20825903,20825903,김혜리헤어살롱,1,1,1
18,s20856840,20856840,여우헤어,1,1,1
19,s20872246,20872246,헤어디자인,1,1,1
20,s20914406,20914406,가인헤어,1,1,1
21,s19409144,19409144,헤어포스,1,1,1
22,s36526166,36526166,린헤어,1,1,1
23,s1125754052,1125754052,우수연헤어샵 고척점,1,1,1
24,s1241189483,1241189483,여우헤어,1,1,1
25,s37943721,37943721,헤어바이헤이,1,1,1
26,s1107730304,1107730304,나윤헤어,1,1,1
27,s34356565,34356565,댕기헤어,1,1,1
28,s1744752524,1744752524,비즈헤어,1,1,1
29,s1030392831,1030392831,태후사랑 개봉1호점,1,1,1
30,s1809999761,1809999761,한은혜 미용실,1,1,1
31,s1101339448,1101339448,줄리헤어,1,1,1
32,s1840501619,1840501619,Hair by 윤,1,1,1
33,s1869304437,1869304437,까치미용실,1,1,1
34,s35840337,35840337,이슈헤어,1,1,1
35,s37429877,37429877,연헤어,1,1,1
36,s621252656,621252656,장화홍련헤어샵,1,1,1
37,s20887645,20887645,천사헤어구로점,1,1,1
38,s21129654,21129654,JM 헤어,1,1,1
39,s1504485330,1504485330,비비안리헤어 신도림2호점,1,1,1
40,s1761979007,1761979007,태후사랑 오류2동점,1,1,1
41,s1175391923,1175391923,헤어루시,1,1,1
42,s1001153710,1001153710,시상미용실,1,1,1
43,s1669472931,1669472931,머리못하는집 신도림108호점,1,1,1
44,s543307948,543307948,리즈헤어,1,1,1
45,s1537418512,1537418512,포맨,1,1,1
46,s1162522052,1162522052,사랑미용실,1,1,1
47,s36005240,36005240,지연헤어샵,1,1,1
48,s1264219888,1264219888,까꼬샵,1,1,1
49,s1867556073,1867556073,헤어이즈,1,1,1
50,s30805739,30805739,최지혜헤어story,1,1,1
51,s36417028,36417028,아이유헤어,1,1,1
52,s38557663,38557663,나이스가이 구일점,1,1,1
53,s1128700973,1128700973,길인미용실,1,1,1
54,s34357545,34357545,미헤어라인,1,1,1
55,s32278258,32278258,현s 헤어,1,1,1
56,s37822609,37822609,참빛머리결,1,1,1
57,s1983586710,1983586710,클로버헤어,1,1,1
58,s33625535,33625535,까미헤어,1,1,1
59,s1777787456,1777787456,샤방샤방헤어샵,1,1,1
60,s1595988501,1595988501,영헤어,1,1,1
61,s441182733,441182733,스타일헤어,1,1,1
62,s37642636,37642636,모드니헤어,1,1,1
63,s1790622423,1790622423,더헤어,1,1,1
64,s1522568273,1522568273,더헤어,1,1,1
65,s1712931357,1712931357,카리스,1,1,1
66,s37923683,37923683,민헤어,1,1,1
67,s20880203,20880203,케이헤어,1,1,1
68,s1370634986,1370634986,나무헤어,1,1,1
69,s38003585,38003585,이화헤어,1,1,1
70,s38259203,38259203,w헤어,1,1,1
71,s37721108,37721108,가본헤어,1,1,1
72,s355997406,355997406,주주헤어,1,1,1
73,s38537907,38537907,친절한미용실,1,1,1
