,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s57634710,57634710,착한머리,1,1,1
1,s691044566,691044566,머리하는날,1,1,1
2,s13151160,13151160,지노송헤어,1,1,1
3,s1767976019,1767976019,준헤어스케치,1,1,1
4,s1710580295,1710580295,아지트미용실,1,1,1
5,s20637278,20637278,마리헤어,1,1,1
6,s37430155,37430155,보떼헤어,1,1,1
7,s1851916503,1851916503,퍼플헤어,1,1,1
8,s1798120921,1798120921,리브가미용실,1,1,1
9,s20832044,20832044,더스타일헤어존,1,1,1
10,s21362078,21362078,본연애헤어 신내점,1,1,1
11,s20834696,20834696,지노헤어클럽,1,1,1
12,s1817543836,1817543836,채경헤어,1,1,1
13,s19882692,19882692,준헤어,1,1,1
14,s1247561111,1247561111,시크헤어,1,1,1
15,s1237665649,1237665649,강헤어,1,1,1
16,s1359158599,1359158599,최연재미용실,1,1,1
17,s20856445,20856445,박성덕헤어샵마천본점,1,1,1
18,s20866779,20866779,김민헤어드레서,1,1,1
19,s20904108,20904108,JJ프로헤어,1,1,1
20,s20927874,20927874,순헤어샵,1,1,1
21,s1055827298,1055827298,호수헤어,1,1,1
22,s20854325,20854325,띠앗머리,1,1,1
23,s800540229,800540229,단골미용실,1,1,1
24,s38673846,38673846,바라봄헤어살롱,1,1,1
25,s20052329,20052329,끌레오헤어,1,1,1
26,s32093888,32093888,민호헤어피카소,1,1,1
27,s1018956516,1018956516,자르헤어,1,1,1
28,s18901264,18901264,고은미용실,1,1,1
29,s20835665,20835665,예림헤어,1,1,1
30,s20843670,20843670,더블유헤어,1,1,1
31,s20837351,20837351,미키헤어타운,1,1,1
32,s20885045,20885045,배추머리 면목점,1,1,1
33,s1199682176,1199682176,이종은헤어,1,1,1
34,s1290740134,1290740134,숙헤어샵,1,1,1
35,s20897455,20897455,클로에헤어샵,1,1,1
36,s1433642067,1433642067,더 힐즈 헤어룸,1,1,1
37,s1081745386,1081745386,정헤어,1,1,1
38,s18875427,18875427,센스헤어클럽,1,1,1
39,s1712462525,1712462525,헤어스타일,1,1,1
40,s35092445,35092445,지민헤어,1,1,1
41,s20866619,20866619,엘리헤어,1,1,1
42,s20858101,20858101,시선헤어,1,1,1
43,s20905093,20905093,롯데헤어,1,1,1
44,s1370336267,1370336267,미&미헤어,1,1,1
45,s18890905,18890905,민정헤어필,1,1,1
46,s18273564,18273564,이지스헤어 강북점,1,1,1
47,s20854327,20854327,란헤어살롱,1,1,1
48,s1661901537,1661901537,미리미리헤어샵,1,1,1
49,s13172431,13172431,젬스헤어,1,1,1
50,s20827099,20827099,강헤어콜렉션,1,1,1
51,s37341848,37341848,노현정헤어,1,1,1
52,s1600856793,1600856793,노현정헤어아트,1,1,1
53,s18248990,18248990,까까보까,1,1,1
54,s1103230101,1103230101,정연숙헤어,1,1,1
55,s18864574,18864574,송헤어아트,1,1,1
56,s1525085994,1525085994,카리스헤어,1,1,1
57,s20893497,20893497,가위사랑미용실,1,1,1
58,s11701659,11701659,헤어세럼,1,1,1
59,s32779514,32779514,버르장머리,1,1,1
60,s1549283765,1549283765,라피네 헤어샵,1,1,1
61,s20623823,20623823,스타헤어랜드,1,1,1
62,s13442799,13442799,공기헤어,1,1,1
63,s1011244039,1011244039,티는헤어,1,1,1
64,s1408009897,1408009897,하연헤어,1,1,1
65,s13134103,13134103,HAIRBY,1,1,1
66,s20263765,20263765,심가미장,1,1,1
67,s1305873657,1305873657,지앤미헤어,1,1,1
68,s1314373262,1314373262,에바헤어,1,1,1
69,s37089761,37089761,헬로컷,1,1,1
70,s18908125,18908125,모던헤어 정릉본점,1,1,1
71,s18271686,18271686,미다듬헤허휠,1,1,1
72,s77633951,77633951,최귀영헤어방,1,1,1
73,s18912594,18912594,쉼터미용실,1,1,1
74,s124964298,124964298,한스헤어,1,1,1
75,s1483931598,1483931598,실버스타미용실,1,1,1
76,s20637150,20637150,경희뷰티헤어,1,1,1
77,s20870554,20870554,J&Y헤어갤러리,1,1,1
78,s699399182,699399182,예작헤어라인,1,1,1
79,s1366164109,1366164109,신광미용실,1,1,1
80,s20936792,20936792,박경숙미용실,1,1,1
81,s21646232,21646232,채연헤어샵,1,1,1
82,s1169494943,1169494943,사쿠토헤어,1,1,1
83,s34349631,34349631,헤어맘,1,1,1
84,s20823784,20823784,헤어야,1,1,1
85,s38291581,38291581,까까머리,1,1,1
86,s33706875,33706875,신데렐라헤어,1,1,1
87,s1095244321,1095244321,헤어박,1,1,1
88,s1843103539,1843103539,루디아헤어,1,1,1
89,s18917394,18917394,라이징헤어,1,1,1
90,s18853005,18853005,리즈헤어,1,1,1
91,s1087441643,1087441643,다온헤어,1,1,1
92,s951934976,951934976,텔리헤어,1,1,1
93,s37811885,37811885,문서연헤어,1,1,1
