,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s35787913,35787913,알렉산드르 드 파리,71,1,10
1,s1234677764,1234677764,박승철헤어스투디오 개포동역점,74,1,10
2,s1478174367,1478174367,헤어바이수정,80,1,1
3,s1435513848,1435513848,살롱 소냐르,78,1,3
4,s36520352,36520352,박준뷰티랩 신도림점,69,1,11
5,s1162301865,1162301865,엘브라운,70,1,10
6,s1438697852,1438697852,박승철헤어스투디오 강남대로점,77,1,6
7,s1729625714,1729625714,팔레트에이치 강남역1호점,66,6,10
8,s683037712,683037712,준오헤어 은평뉴타운점,69,1,10
9,s1309687209,1309687209,메종101 석촌점,75,2,4
10,s34356652,34356652,리안헤어 남구로역점,72,1,8
11,s36935683,36935683,쓰리스토리 도산점,69,1,10
12,s1123234327,1123234327,박승철헤어스투디오 천호교보점,73,1,7
13,s37202829,37202829,박승철헤어스투디오 마곡점,76,1,4
14,s37086244,37086244,루미오뷰티하우스,68,1,11
15,s1327681758,1327681758,레토헤어,76,1,3
16,s36379550,36379550,리소헤어 홍대점,70,1,10
17,s1487843297,1487843297,어반그라운드헤어 옥수점,76,1,3
18,s35751302,35751302,리안헤어 구로디지털밸리점,70,1,10
19,s1186554086,1186554086,보아스 헤어,69,2,8
20,s33912842,33912842,준오헤어 코엑스도심공항점,73,2,5
21,s35807451,35807451,보그헤어 보라매역점,68,1,11
22,s1522616726,1522616726,리안헤어 문배리첸시아점,78,1,1
23,s36740195,36740195,박승철헤어스투디오 보라매역점,68,1,10
24,s1200676448,1200676448,로이드밤 당산점,76,1,3
25,s37006001,37006001,룬헤어,67,1,10
26,s38212129,38212129,더순수헤어,67,1,11
27,s36379375,36379375,이철헤어커커 신방화역점,68,1,10
28,s955485454,955485454,리소헤어 숙대점,68,1,10
29,s33758240,33758240,본샵,63,1,15
30,s38781023,38781023,현헤어,67,1,10
31,s34856806,34856806,아티스틱,75,1,2
32,s35152514,35152514,나즈 앤 나빈,68,1,10
33,s37873650,37873650,지노헤어 당산역점,67,1,10
34,s325908825,325908825,데꼬헤살롱,67,1,10
35,s528781115,528781115,아이디헤어 강서점,42,25,10
36,s37341469,37341469,준오헤어 명동1호점,66,1,10
