,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s18673011,18673011,자르지오,1,1,1
1,s1291289157,1291289157,아셀헤어,1,1,1
2,s1641441104,1641441104,엠와이청담,1,1,1
3,s1179531843,1179531843,로이드밤 응암역점,242,1,9
4,s37069366,37069366,살롱드콤마,6,1,1
5,s1948739766,1948739766,넘버원헤어살롱,1,1,3
6,s1567477214,1567477214,미작헤어,1,1,1
7,s1967326357,1967326357,이든헤어,1,1,1
8,s31135256,31135256,vivi헤어,1,1,1
9,s1121179319,1121179319,은샵,1,1,2
10,s1451285198,1451285198,럭스헤어,1,1,1
11,s1418210648,1418210648,다온헤어,1,1,1
12,s1676090797,1676090797,맨투맨,1,1,1
13,s1250981294,1250981294,엣지포미,1,1,1
14,s1836561790,1836561790,힐링헤어,1,1,1
15,s1908005580,1908005580,마샹스헤어,1,1,1
16,s1024021411,1024021411,압구정헤어,1,1,1
17,s1207990314,1207990314,순백헤어,1,1,1
18,s1714882080,1714882080,신데렐라헤어,1,1,1
19,s18683343,18683343,민정헤어,,,
20,s1895388744,1895388744,역촌동 하늬헤어,1,1,1
21,s20903471,20903471,이얀헤어갤러리,1,1,1
22,s1890990404,1890990404,모아헤어엔네일,1,1,1
23,s1723600255,1723600255,수헤어,1,1,1
24,s1507029992,1507029992,아이유미용실,1,1,1
25,s915311073,915311073,허경헤어샾,1,1,1
26,s1376972950,1376972950,어바웃민 헤어,41,1,1
27,s1541655992,1541655992,살롱드프롬 연신내화이트점,108,1,6
28,s1048682701,1048682701,컷트클럽,1,1,1
29,s1879093217,1879093217,헤어엘리,1,1,1
30,s1004387540,1004387540,토리헤어 은평뉴타운점,1,1,1
31,s1861231987,1861231987,로이드밤 구파발역점,131,1,10
32,s1037283975,1037283975,하루스타일,1,1,1
33,s18139138,18139138,은조미용실,1,1,1
34,s33692039,33692039,성희비비헤어샵,1,1,1
35,s30853065,30853065,살롱드프롬 연신내점,134,1,11
36,s1926924671,1926924671,플랜에이치 연신내점,18,1,2
37,s1294705939,1294705939,아이드블랑 연신내역점,12,1,1
38,s1472778906,1472778906,모브살롱,1,1,1
39,s1512538181,1512538181,SM 헤어,1,1,1
40,s20822387,20822387,유헤어라인,1,1,1
41,s56172564,56172564,jooshop hair,1,1,1
42,s1101447921,1101447921,특별한 감성,1,1,1
43,s1097600947,1097600947,리에주헤어,4,1,1
44,s37699655,37699655,E헤어,1,1,1
45,s1732841888,1732841888,MIN.D hair,1,1,1
46,s1773070242,1773070242,헤어로,1,1,1
47,s1130659453,1130659453,이편한헤어,1,1,1
48,s1650557824,1650557824,살롱 드 루나,1,1,5
49,s1514786115,1514786115,민정헤어샵,1,1,1
50,s1579390871,1579390871,다헤어샵,1,1,1
51,s1412815889,1412815889,꾸밈헤어,1,1,1
52,s1030957511,1030957511,슈와리헤어,1,1,1
53,s1970273748,1970273748,온헤어샵,1,1,1
54,s1464694261,1464694261,아비떼 헤어& 헤드 스파,1,1,1
55,s20907276,20907276,우리미용실,1,1,1
56,s1117419705,1117419705,나드리헤어샵,1,1,1
57,s1456885794,1456885794,루시드헤어,5,1,1
58,s1089479751,1089479751,리프레쉬헤어,121,1,10
59,s1783996688,1783996688,코코스미용실,1,1,1
60,s1403241101,1403241101,예쁜머리,1,1,1
61,s1514720531,1514720531,열두 번의 봄,42,1,1
62,s1188330887,1188330887,박철헤어 블리스,1,1,1
63,s1035050401,1035050401,김현헤어,1,1,1
64,s1912325221,1912325221,서진헤어,1,1,1
65,s1676161715,1676161715,Salon de J,1,1,1
66,s1702290019,1702290019,미담헤어,1,1,1
67,s1903006184,1903006184,다솜헤어,1,1,1
68,s1956027859,1956027859,플랜에이치 은평진관점,11,1,1
69,s1905548861,1905548861,배배헤어,1,1,1
70,s1926702071,1926702071,예쁨헤어,1,1,1
71,s1349584173,1349584173,주향기헤어샵,1,1,1
72,s1387715600,1387715600,OL SALON,1,1,1
73,s1746370153,1746370153,J2헤어,1,1,1
74,s20922636,20922636,정미용실,1,1,1
75,s32176837,32176837,머리사랑,1,1,1
76,s1102176591,1102176591,김쌤빠마,1,1,1
77,s1247566089,1247566089,마마살롱,1,1,2
78,s1765910148,1765910148,디자인헤어,20,1,1
79,s1299578007,1299578007,머리에반하다,16,1,3
80,s1153324868,1153324868,HAIR 마루한,7,1,1
81,s1044395714,1044395714,뷰티보,1,1,1
82,s1026507111,1026507111,송헤어,1,1,1
83,s1248929231,1248929231,엔투헤어,11,1,3
84,s1739882972,1739882972,헤어스튜디오L,2,1,1
85,s20936553,20936553,승희미용실,1,1,1
86,s1760276476,1760276476,몽땅미용실,1,1,1
87,s17967025,17967025,금별미용실,1,1,1
88,s20856202,20856202,문미용실,1,1,1
89,s1811275983,1811275983,유정미용실,1,1,1
90,s30982491,30982491,민스헤어 동묘점,1,1,10
91,s1718538119,1718538119,라피오리레헤어 동묘역점,12,1,10
92,s351421518,351421518,나눌헤어,1,1,5
93,s66152662,66152662,산리쯔헤어 창신점,1,1,1
94,s1862872276,1862872276,남자의자격,1,1,1
95,s20890559,20890559,헤어프로포즈,1,1,1
96,s17979722,17979722,해피미용실,1,1,1
97,s20902227,20902227,명연숙미용실,1,1,1
98,s20735574,20735574,보라헤어,1,1,1
99,s20913594,20913594,사랑헤어샵,1,1,1
100,s1967259335,1967259335,루비헤어,1,1,1
101,s17979714,17979714,지영헤어,1,1,1
102,s1101456430,1101456430,박미용실,1,1,1
103,s37648318,37648318,블랑드헤어,1,1,2
104,s17979729,17979729,성화미용실,1,1,1
105,s17919197,17919197,상희헤어샵,1,1,1
106,s1990036314,1990036314,귀빈미용실,1,1,1
107,s17925156,17925156,우성미용실,1,1,1
108,s17967204,17967204,현대미용실,1,1,1
109,s19419166,19419166,수경미용실,1,1,1
110,s20906229,20906229,정헤어샵,1,1,1
111,s11829338,11829338,류영헤어투비,83,2,10
112,s1972151163,1972151163,낭자김미용실,1,1,1
113,s20928782,20928782,이영헤어펀,1,1,1
114,s1054039444,1054039444,러스미용실,1,1,1
115,s20932561,20932561,러스헤어,1,1,1
116,s20856305,20856305,하니미용실,1,1,1
117,s18684069,18684069,궁전미용실,1,1,1
118,k17997233,17997233,세검미용실,1,1,1
119,s20871633,20871633,정현미용실,1,1,1
120,s20856134,20856134,선화헤어센스,1,1,1
121,s31390889,31390889,별헤어,1,1,1
