,store_id,store_id_only_num,store_name,booking,receipt,blog
0,s20853700,20853700,헤어샵티파니,1,1,1
1,s1904398774,1904398774,예스헤어필,1,1,1
2,s31424517,31424517,2L Story,1,1,1
3,s1493776507,1493776507,뮤즈헤어,1,1,1
4,s20903438,20903438,패밀리헤어,1,1,1
5,s20050204,20050204,샤이닝 헤어,1,1,1
6,s1525117180,1525117180,가인헤어,1,1,1
7,s1272125244,1272125244,새영헤어,1,1,1
8,s1375799007,1375799007,금란헤어샵,1,1,1
9,s1821776629,1821776629,보리쌀롱,1,1,1
10,s1353904701,1353904701,상상헤어샵,1,1,1
11,s1506436234,1506436234,도쿄인헤어,1,1,1
12,s1916269041,1916269041,헤어살롱코라,1,1,1
13,s1647451075,1647451075,탑헤어클럽,1,1,1
14,s37253901,37253901,사랑헤어,1,1,1
15,s1245776455,1245776455,지우헤어,1,1,1
16,s20926680,20926680,벨팜므헤어,1,1,1
17,s19958198,19958198,고아라헤어케어 2호점,44,1,6
18,s19381848,19381848,고아라헤어케어 1호점,22,1,4
19,s34389029,34389029,이준헤어밸리,25,1,1
20,s37895829,37895829,헤어6,1,1,1
21,s37484299,37484299,리안헤어 한양대점,271,1,15
22,s21647019,21647019,헤어멜로즈,1,1,1
23,s20822386,20822386,강헤어샵,1,1,1
24,s20673797,20673797,블루클럽 성수역점,1,1,1
25,s1174928418,1174928418,헤라미용실,1,1,1
26,s34052662,34052662,JJ헤어,1,1,1
27,s1434767806,1434767806,이우진헤어뱅크,1,1,1
28,s20865110,20865110,앙포레헤어샵,1,1,1
29,s1572038534,1572038534,시크헤어,1,1,1
30,s31507335,31507335,MS헤어,1,1,1
31,s1735316329,1735316329,덤앤더머,1,1,1
32,s1344847674,1344847674,쎄븐헤어,1,1,1
33,s1761513878,1761513878,가비헤어,1,1,1
34,s1070144783,1070144783,다미헤어,1,1,1
35,s37281408,37281408,제오헤어 금호점,42,1,2
36,s37568977,37568977,ADAMAS,1,1,1
37,s37155391,37155391,설레임,1,1,1
38,s17911400,17911400,미세스주머리방,1,1,1
39,s38701480,38701480,장루이다비드 에스뷰테라 옥수점,88,1,9
40,s1132987656,1132987656,고은헤어,1,1,1
41,s1082278726,1082278726,멋머리방,1,1,1
42,s20888914,20888914,애림미용실,1,1,1
43,s34581877,34581877,조민헤어,1,1,1
44,s1982246476,1982246476,소프레사 헤어살롱,1,1,1
45,s34100850,34100850,마벨헤어,1,1,1
46,s20842004,20842004,가영헤어,1,1,1
47,s37207290,37207290,준오헤어 왕십리역1호점,162,1,10
48,s36779229,36779229,준오헤어 왕십리역 2호점 VIP,104,1,10
49,s629002108,629002108,세븐헤어,1,1,1
50,s1537924878,1537924878,수미용실,1,1,1
51,s1001733488,1001733488,로드헤어,1,1,1
52,s1471344943,1471344943,압구정SS헤어클리닉,1,1,1
53,s32349843,32349843,쟈끄데상쥬 옥수점,19,1,2
54,s36792874,36792874,박승철헤어스투디오 왕십리역점,87,1,10
55,s35178450,35178450,퀸즈헤나,1,1,1
56,s1245423971,1245423971,봄헤어,1,1,1
57,s1482962972,1482962972,수헤어,1,1,1
58,s34919136,34919136,살롱드엘,12,1,10
59,s38696036,38696036,라보떼헤어,1,1,2
60,s35744070,35744070,썬헤어,1,1,1
61,s1487843297,1487843297,어반그라운드헤어 옥수점,76,1,3
62,s1195737697,1195737697,옥수살롱바이봄,6,1,1
63,s1163111198,1163111198,누브아,1,1,3
64,s36271299,36271299,오다헤어 옥수점,,,
65,s1619188356,1619188356,살롱드미엘,5,1,10
66,s32910708,32910708,라스트헤어,1,1,1
67,s389204377,389204377,서현헤어,1,1,1
68,s1352612533,1352612533,헤어투데이,1,1,1
69,s191018054,191018054,세움헤어,1,1,1
70,s36161298,36161298,엘린헤어,1,1,1
71,s1757553161,1757553161,세련헤어,1,1,1
72,s70642438,70642438,리소헤어 왕십리점,24,1,2
73,s1633893717,1633893717,한나헤어살롱,1,1,1
74,s1562874856,1562874856,블루클럽 상왕십리뉴타운점,1,1,1
75,s36459984,36459984,블루클럽상왕십리뉴타운점,1,1,1
76,s1966287946,1966287946,머리하는날,1,1,1
77,s36740040,36740040,지노헤어 한양대점,108,1,10
78,s37249536,37249536,헤어바이홍,1,1,1
79,s37853341,37853341,더원스헤어,35,2,10
80,s1154632643,1154632643,어반그라운드헤어 by다비 왕십리역점,164,2,10
81,s37197351,37197351,제이헤어,1,1,1
82,s37162526,37162526,가랑헤어살롱,1,1,1
83,s1652334986,1652334986,큐사랑염색방,1,1,1
84,s502846512,502846512,태임헤어,1,1,1
85,s37642114,37642114,앙포레모리노헤어 뚝섬점,1,1,1
